sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
1073,material_nocable,3,False,0.9219370064622489,1.198493173973057,57.44481801039693,1088.311023562104,4057.738618033316,4.920505578418611,0.8868945934344064,0.2109781,1988.24245566,1743.81368527,0.0,0.0,71.2326293,,,,,1.707043376478517,0.05315028605774599,1.5032676581014603,0.055595474763303794,1798.2490454545455,1842.0019652173912,0.12695076345069328
1072,material_nocable,3,False,0.9958526765217216,0.9541753548794398,35.38390944400597,552.0186051968644,1232.346033669167,3.055992719061994,0.7052005296786598,0.36212268,710.49310623,562.69669262,0.0,0.0,18.43033348,,,,,2.0380051548205618,0.0542425775411055,1.9512127959751988,0.055542899425215515,624.7840749999999,597.6858452380953,0.043513470517723814
1075,material_nocable,3,False,0.8498833433940202,0.8124836458451871,45.28771237168816,604.7535598218947,1540.1646177475486,4.683623644040258,0.855897463070769,0.43432212,790.8285831,590.68701171,0.0,0.0,21.6798198,,,,,2.110989298182688,0.05881513968125038,1.921950088401118,0.05485151374579702,649.998722857143,669.1763717948717,0.093747607717804
1077,material_nocable,3,False,1.331609044762264,1.0115974631599425,65.91463837345388,918.2274323567522,3237.9801344723514,4.19016897158465,0.8672775349832197,0.05747266,4604.46851853,4562.58684823,0.0,0.0,286.17043459,,,,,1.0562992187719744,0.05282974480709703,0.8326368489430152,0.05519483021369533,4560.79978,4590.799529166667,0.2368130649329169
1078,material_nocable,3,False,0.9737329162534644,1.328232056348674,13.852559116204707,364.7723243288007,5884.572525750634,3.5073249669530453,0.6600984889646464,0.07979436,1242.57583135,1208.35706662,0.0,0.0,74.63915663,,,,,1.1643227806016858,0.05289274427351056,0.9469079176729025,0.055329258866209256,1220.4944977777777,1218.5089895833335,0.20596030846507346
1076,material_nocable,3,False,1.1990834156875698,1.0798725025913962,44.432524889528366,343.0819986401001,2660.8856330554736,3.758495216581764,0.7345114094050214,0.08040823,1371.36581548,1344.22947036,0.0,0.0,73.13247602,,,,,1.1677295289214786,0.05282922280261669,0.9531998297585945,0.05526382412123972,1353.0775844444443,1353.2352749999998,0.20229782598359927
1079,material_nocable,3,False,0.826729306132503,1.36489092551546,85.25143847766986,1008.3032965136528,7999.920521876631,3.918634874765324,0.8354605546598834,0.14055074,1886.72051138,1736.93006052,0.0,0.0,116.22929268,,,,,1.4181186716514247,0.05285136202264438,1.265376313927206,0.05591628696362358,1807.1506311111116,1761.7907978723401,0.11383837759717925
1082,material_nocable,3,False,1.1380967568298288,0.8445930799839226,51.29107701372949,832.0030703755915,6176.3011590615815,4.640313083085338,0.7561228434707574,0.14004321,1981.90297832,1841.6955549,0.0,0.0,104.93996177,,,,,1.4794344689677854,0.053127707362082506,1.2309064159774987,0.05530816154310468,1870.344497727273,1906.7057130434785,0.1833924687265336
1081,material_nocable,3,False,1.3344471624704322,1.225423083105626,11.812937494562576,1196.41910058726,5767.472738423994,4.76511064617055,0.4575160091309839,0.13282172,3334.65255604,3208.12335544,0.0,0.0,155.78777706,,,,,1.3963918018227985,0.05268044079501547,1.2403040933363614,0.055244022678052236,3307.694359090908,3189.821155319149,0.11839644364980148
1084,material_nocable,3,False,1.0552937784746483,1.1927484043776198,44.61992155381772,1131.0573561453905,7378.544594811929,4.4128747327290565,0.5672715042421864,0.19943793,2158.69713548,1903.13204627,0.0,0.0,80.37207108,,,,,1.6856932469935857,0.052860614047389926,1.4829512023615847,0.05523846000795884,1984.9075046511625,1983.1900347826086,0.12796768326169233
1080,material_nocable,3,False,1.2830401192586425,0.9404291921293992,3.2001800145235344,1006.5679097428424,1760.414472864959,4.661091858197571,0.4786484066757439,0.31270299,1383.55294998,1206.01129998,0.0,0.0,66.48511431,,,,,1.8310861146767776,0.05236648687139438,2.3013395498186466,0.05460415441470156,1357.24707,1155.5947953488371,-0.22759196332659873
1086,material_nocable,3,False,1.0340507322381398,1.2501224601017888,89.34753317393326,528.8109333141149,2453.9404173518874,4.930143038431335,0.6040086601161856,0.23505747,913.38364051,784.47567543,0.0,0.0,29.87355094,,,,,1.8406239443939296,0.05311928429190469,1.561705611943749,0.05518541303700002,780.8695142857143,860.8189822222221,0.16395726976572653
