sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,E2,r,nu,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,cable_wale_tension,cable_course_tension,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
2050,material_ext_nocable,3,False,1.2642940353456096,1.3609208868930505,66.89782484976531,332.8329634232695,8967.465535769028,1716.9681218867859,5.222849173177793,0.14782524972915523,0.063185,3583.4477742,3535.42199467,7.34434817,186.94712805,,,,,0.44992270107611315,0.052875428658227426,0.4403682610022933,0.055344782561037996,3550.115884444445,3553.4944979166667,0.021463634880701826
2053,material_ext_nocable,3,False,0.8627385062247772,1.1876172956471474,20.158740126576507,793.1886907876496,16660.46327027969,19738.186396569934,0.8440726485982986,0.22954065934539614,0.01695457,6474.918483,6468.77932476,0.3891548,389.36062507,,,,,,0.052848625620088935,,0.05528642842183293,,,
2054,material_ext_nocable,3,False,0.8134348545326678,1.1018367464078687,0.14744163780584518,956.9620487446966,19238.644078860587,4759.633973204844,4.042042767819491,0.20488612678765528,0.31790229,2338.25878353,1036.4219027,26.37483607,35.94207608,,,,,6.360669121073578,0.056751918776924135,1.8395403805808175,0.05881180162440903,1009.3670538461542,1212.7180487804878,1.1026861544404742
2055,material_ext_nocable,3,False,0.8322286462837244,1.1119396722317942,70.18039216900435,690.7026550014616,2854.213073595365,8013.931523770063,0.3561564090146646,0.14419459201665832,0.13957135,2406.44845246,2137.80287917,8.58635726,123.2273072,,,,,0.9718476111835126,0.05267571090793019,0.811573144964715,0.05601983178447756,2144.9275340909085,2132.1869630434785,0.17973825376458333
2056,material_ext_nocable,3,False,1.3613435647065493,0.8810377970710681,2.833177159971151,829.3467737163026,17757.36156258115,12279.533559655765,1.446094143259864,0.232609190915901,0.09715377,2631.83279429,1785.59300341,14.35655059,95.03549606,,,,,,0.22175733506414003,,0.0829906109619879,,,
2057,material_ext_nocable,3,False,1.2687774669568417,0.9457968504611196,50.41634426470041,709.0197598907685,4758.4003168361505,18085.098096450583,0.2631116674877226,0.09960579675196858,0.0,1468.33188627,1468.33188627,0.0,95.81579143,,,,,,,,,,,
2058,material_ext_nocable,3,False,1.3809070026255985,1.135374218493605,57.03873982297543,265.99882539094847,10692.26680364068,5315.079546815518,2.0116851891796905,0.24391053058976894,0.16111087,3740.97125647,2959.73365775,35.7819317,180.06033745,,,,,8.955351985483318,0.0936329010644461,2.140977697537377,0.061708459526632294,2771.4537068181817,2917.5618875,1.2282213096773997
2059,material_ext_nocable,3,False,0.9259585437235514,1.0323787390611772,12.354098104752705,935.1627701963489,7580.155179484063,19990.70200655147,0.37918404151089097,0.2918183839685562,0.23859375,2369.19000635,911.41030159,57.45410363,48.30083952,,,,,,0.13501064519115993,,0.06322935426802655,,,
2061,material_ext_nocable,3,False,0.9166718863762919,1.3960844153957797,35.89711325102638,356.7528513776498,5033.8712041125145,7665.3826225509065,0.6567018832567199,0.1830250216012962,0.10209166,1277.84696985,1140.2368189,9.95558814,47.69828792,,,,,0.7274977657622358,0.054293329491354736,0.906778974684795,0.05545307688708494,1123.3148577777777,1190.3697978723403,-0.21940128557849953
2062,material_ext_nocable,3,False,1.303958248686019,1.2834621751473914,6.52030704164363,820.4519543966483,9312.061129667356,11669.919079656302,0.7979542159723023,0.15862302654023763,0.08045089,4296.5385863,4201.39203901,2.95754069,222.08199714,,,,,0.6256473428477101,0.05311977404679605,0.6218823276033529,0.05585378827695174,4192.014368888888,4240.835185416667,0.006035953025463244
