sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path
3583,material_r_nocable,3,False,1.3488624363459452,1.399377468360528,28.948975108841864,1266.4425359345926,15680.115512899753,4.779166231020037,0.20924151863756493,74937.87855774393,0.47856062268335553,0.00903256,48773.2796717,48764.00138121,0.0,0.0,2476.974636,,,,
3584,material_r_nocable,3,False,1.1691686234661363,1.1916587713778055,63.28707077801083,1566.2569238642286,14898.90526636242,4.821330148553665,0.20741164143260066,71832.54114115812,0.324543163959514,0.03348631,17210.07998702,17141.63868619,0.0,0.0,831.48954849,,,,
3586,material_r_nocable,3,False,1.0833500088695769,1.2733771616096567,53.15197334250538,1111.401424989696,17772.24054166488,3.4351890675252683,0.29110479229616504,61051.006414156545,0.3488770052809357,0.0187802,20531.56669392,20511.2044917,0.0,0.0,1095.74185813,,,,
3587,material_r_nocable,3,False,0.8699816501345061,1.0867721835350599,6.483838455449372,1334.5375700150782,12331.180748187295,2.656781844746032,0.3763952249137687,32761.257136065793,0.3023987460678449,0.14437334,4839.49866065,4238.93707099,0.0,0.0,200.73404967,,,,
3589,material_r_nocable,3,False,1.000169485542807,1.1351241935475906,28.280544638832943,1092.1160075146854,13775.520854231976,4.428287290810795,0.22582094031593544,61001.963923094525,0.429650960099731,0.04020659,10176.61187199,10099.63203977,0.0,0.0,505.62666942,,,,
3590,material_r_nocable,3,False,1.0230083421877951,1.1119479860271684,16.049258135999157,1082.0527867830965,3865.144033982241,4.317900717903811,0.2315940234229065,16689.30819913355,0.13190283241571377,0.16294692,3010.89843272,2724.1052846,0.0,0.0,119.16179679,,,,
3591,material_r_nocable,3,False,0.8721761662675386,1.249264757907374,75.61502919603312,1366.0562232949987,3736.001164739905,3.1512275811816273,0.31733664873072304,11772.989913655074,0.2805519781539896,0.13011303,3939.02472941,3756.72039617,0.0,0.0,214.00978224,,,,
3592,material_r_nocable,3,False,0.878861009095322,1.1763284251439763,58.341142868496085,913.9769134651614,15582.518438283054,4.6397667744968585,0.2155280747076864,72299.25131293038,0.17564763112569542,0.03642807,14378.76070503,14064.34161215,0.0,0.0,722.40354647,,,,
3593,material_r_nocable,3,False,1.3652725511496946,1.097707425753006,10.873433025183804,624.5208213550609,1964.0524646520894,4.884429766630678,0.20473218938099477,9593.276321571013,0.17770076821025274,0.12684521,1581.26649493,1464.75450404,0.0,0.0,75.57274688,,,,
3594,material_r_nocable,3,False,1.3517438757787743,0.9135923137083362,73.8559932224612,644.196466459013,7445.182705159111,1.0268605987539003,0.9738420202445242,7645.164770451868,0.2598780513559612,0.06955355,3163.07594314,3116.81761907,0.0,0.0,187.53785812,,,,
3596,material_r_nocable,3,False,1.125317495704887,1.1525444465066397,84.95267910647239,598.5193500063606,17837.671284398213,4.44255441845463,0.2250957232726158,79244.82537944456,0.4462540296445914,0.01245327,16817.0669755,16806.22009924,0.0,0.0,846.489399,,,,
3597,material_r_nocable,3,False,1.205742560799216,1.3620634573434485,17.592972832972926,1231.1437265457255,11799.030829270954,2.749722276428707,0.3636730911235091,32444.05791151542,0.11804354601382888,0.03319474,13265.09704499,13229.88088752,0.0,0.0,680.79767814,,,,
3598,material_r_nocable,3,False,1.3658603951922035,0.9262789574607286,48.604233009271894,1451.2091874294006,15168.578912494964,3.540296607887763,0.28246220889289475,53701.26847038377,0.37355520514482754,0.06839224,6567.76272294,6442.06115022,0.0,0.0,408.9404703,,,,
3600,material_r_nocable,3,False,1.021523980953282,1.3670491908152127,35.438282234483005,639.9439175558405,16589.22845311665,2.215860517781294,0.45129194368302755,36759.41634971524,0.35410763626584585,0.01213273,16637.65991424,16631.79639263,0.0,0.0,997.62881699,,,,
3601,material_r_nocable,3,False,0.9361824107464141,1.1828706516867613,0.6434115504406024,844.8396889824288,7810.686241058862,1.8697997032618918,0.534816642796277,14604.418815803601,0.10020782685631156,0.11090707,3501.09070916,3332.36227323,0.0,0.0,162.00129928,,,,
3602,material_r_nocable,3,False,1.2298380163746179,1.0630620643350916,7.7562839872394,1826.469062896142,10097.395289206775,1.3573748235902112,0.7367161837841026,13705.950149407678,0.3107584351835735,0.14691359,3671.76847715,3402.07397304,0.0,0.0,192.00134823,,,,
3603,material_r_nocable,3,False,0.8910452317048975,0.9357587496160759,34.165286949728525,1113.99367225776,1156.9458104772104,1.7572308546014428,0.5690771917539599,2033.0208752724275,0.3462189826193075,0.53204142,1290.66279607,919.28747975,0.0,0.0,32.44628775,,,,
3604,material_r_nocable,3,False,1.177950187445866,1.0426657237728882,4.924694480764201,620.7425425218196,13940.495867676553,3.2304472929756995,0.3095546558442247,45034.03713847465,0.281676055148392,0.04641165,3666.11403848,3605.1749701,0.0,0.0,218.291651,,,,
3606,material_r_nocable,3,False,1.0457035784992463,1.1158258882307148,43.93339891310252,295.8463139751053,8626.648604252929,4.648206685687878,0.2151367328563644,40098.445717368464,0.4931048367661979,0.01677017,6333.28541141,6324.12290128,0.0,0.0,317.63096845,,,,
3607,material_r_nocable,3,False,0.9647669285108299,1.3291010230629272,29.83214776616258,1908.1433203049066,2628.5229133197413,3.3172521909387536,0.30145431894854174,8719.473393142627,0.31960387250640504,0.16132863,4269.91044638,4041.43270494,0.0,0.0,228.86532755,,,,
3611,material_r_nocable,3,False,1.0404088452243478,1.388110613228199,77.78682600829343,1897.1911706343567,11920.913403173838,4.266119035918489,0.23440508611703598,50856.03559481577,0.18892210792816028,0.02904013,23550.75635818,23501.50666325,0.0,0.0,1301.9309662,,,,
3612,material_r_nocable,3,False,1.084707292616542,0.869952308349935,48.32160438678041,1478.904569756669,3016.732358574739,1.2227024960419548,0.817860438853383,3688.5661847198667,0.1166795360739504,0.43130592,1702.85514854,1323.533499,0.0,0.0,60.43633949,,,,
3613,material_r_nocable,3,False,1.293511672018601,1.0092199150212193,62.71910148164593,454.1303005743775,12658.522628846273,1.1914303370281283,0.8393272933559616,15081.747881964504,0.2260060616250071,0.03552862,4090.19541425,4076.24953122,0.0,0.0,237.45999441,,,,
3614,material_r_nocable,3,False,1.1335373695929316,0.8754473168589352,39.934688280644195,1506.9073911617713,12234.895533274785,1.0758328677833962,0.9295124084286073,13162.702748593276,0.12829266928416805,0.22134809,3964.78549838,3113.94684079,0.0,0.0,156.63517769,,,,
3615,material_r_nocable,3,False,0.9552928507330838,1.1440593653555342,46.17734962110959,1489.4554270577964,18217.33495804259,3.7374986831827988,0.26755862269586533,68087.26541678414,0.11794326999723115,0.0605823,11186.61207329,10991.01217331,0.0,0.0,513.93316389,,,,
3616,material_r_nocable,3,False,1.009199944078749,1.3759445174366247,6.0250274989242625,573.0316371991557,7923.800372324198,1.3480263364992113,0.7418252692280282,10681.491587055276,0.17845756145113353,0.04134918,4649.10063616,4627.41850498,0.0,0.0,269.65585024,,,,
3617,material_r_nocable,3,False,1.2534171268684564,1.061696574723772,17.050598908798776,433.0523433377891,10558.632286696402,2.373382741038222,0.42133954322199035,25059.67563821418,0.4421545269414655,0.0258087,4481.0612436,4466.63509296,0.0,0.0,277.58566404,,,,
3618,material_r_nocable,3,False,1.397350481199154,1.0130089526520494,38.72888068471872,1229.7351418670726,4395.587336647735,2.0196517217878274,0.4951348736082003,8877.55553272937,0.37500960561378605,0.13003886,2572.30845416,2448.79170928,0.0,0.0,157.13377785,,,,
3619,material_r_nocable,3,False,1.1016097924440875,0.9565723990190746,28.86649765075668,1921.6414042333124,7623.12484672949,2.1021387766637476,0.4757059862560907,16024.866339658949,0.3396297043191064,0.25489964,2691.48809309,2134.95043086,0.0,0.0,91.05311897,,,,
